date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:05	76444/76444	---M--	200	added ('OK')	application/javascript	etag:%22888c2a0e1-12a9c-560289d34e100%22	http://www.clay-fingers.com/files/theme/plugins.js?1513102436	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/files/theme/plugins1191.js	(from http://www.clay-fingers.com/)
23:11:07	2596596/2596596	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Oct%202017%2018:47:48%20GMT	https://clayfingers.000webhostapp.com/SHARE%20WITH%20FRIENDS_black.svg	/home/boss/websites/South%20Korea%20f6s/clayfingers.000webhostapp.com/SHARE%20WITH%20FRIENDS_black.svg	(from http://www.clay-fingers.com/)
23:14:03	1097620/1097620	---M--	200	added ('OK')	image/jpeg	etag:%222cc05c-10bf94-5a166602%22	http://www.cubroid.com/ko/assets/images/img-08.jpg	/home/boss/websites/South%20Korea%20f6s/www.cubroid.com/ko/assets/images/img-08.jpg	(from http://cubroid.com/ko/)
23:14:35	1283606/1283606	---M--	200	added ('OK')	image/jpeg	etag:%222cc055-139616-5a1665f4%22	http://www.cubroid.com/ko/assets/images/img-05.jpg	/home/boss/websites/South%20Korea%20f6s/www.cubroid.com/ko/assets/images/img-05.jpg	(from http://cubroid.com/ko/)
23:14:36	224/224	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2021:14:35%20GMT	http://cubroid.com/ko/assets/apple-touch-icon.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/apple-touch-icon.af.delayed	(from http://cubroid.com/ko/)
23:14:37	215/215	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202018%2021:14:36%20GMT	http://cubroid.com/ko/assets/favicon.ico	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/favicon.ico	(from http://cubroid.com/ko/)
23:14:38	93422/93422	---MCZ	200	added ('OK')	text/css	etag:W/%221a7083f-16cee-5a42f45e%22	http://cubroid.com/ko/main.a3f694c0.css	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/main.a3f694c0.css	(from http://cubroid.com/ko/)
23:14:45	244/244	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2021:14:39%20GMT	https://fonts.googleapis.com/css?family=Noto+Sans	/home/boss/websites/South%20Korea%20f6s/fonts.googleapis.com/css16e1.css	(from http://cubroid.com/ko/)
23:14:47	16183/16183	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2021:14:45%20GMT	http://cubroid.com/ko/index.html	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/index-2.html	(from http://cubroid.com/ko/)
23:14:48	5902/5902	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2021:14:46%20GMT	http://cubroid.com/ko/about.html	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/about.html	(from http://cubroid.com/ko/)
23:14:50	7709/7709	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2021:14:48%20GMT	http://cubroid.com/ko/contact.html	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/contact.html	(from http://cubroid.com/ko/)
23:14:51	7779/7779	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2021:14:49%20GMT	http://cubroid.com/ko/download.html	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/download.html	(from http://cubroid.com/ko/)
23:16:31	2054729/2054729	---M--	200	added ('OK')	image/jpeg	etag:%222cc05e-1f5a49-5a166602%22	http://www.cubroid.com/ko/assets/images/img-09.jpg	/home/boss/websites/South%20Korea%20f6s/www.cubroid.com/ko/assets/images/img-09.jpg	(from http://cubroid.com/ko/)
23:16:32	4768/4768	---M--	200	added ('OK')	image/png	etag:%222cc04b-12a0-5a1665f2%22	http://cubroid.com/ko/assets/images/icon1.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/icon1.png	(from http://cubroid.com/ko/)
23:16:34	5367/5367	---M--	200	added ('OK')	image/png	etag:%222cc04c-14f7-5a1665f2%22	http://cubroid.com/ko/assets/images/icon2.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/icon2.png	(from http://cubroid.com/ko/)
23:16:35	4292/4292	---M--	200	added ('OK')	image/png	etag:%222cc04d-10c4-5a1665f2%22	http://cubroid.com/ko/assets/images/icon3.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/icon3.png	(from http://cubroid.com/ko/)
23:16:40	24735/24735	---M--	200	added ('OK')	image/png	etag:%222cc073-609f-5a166604%22	http://cubroid.com/ko/assets/images/master_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/master_block.png	(from http://cubroid.com/ko/)
23:16:43	18189/18189	---M--	200	added ('OK')	image/png	etag:%222cc047-470d-5a1665f2%22	http://cubroid.com/ko/assets/images/dc_motor_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/dc_motor_block.png	(from http://cubroid.com/ko/)
23:16:48	26457/26457	---M--	200	added ('OK')	image/png	etag:%222cc075-6759-5a166604%22	http://cubroid.com/ko/assets/images/sound_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/sound_block.png	(from http://cubroid.com/ko/)
23:16:53	24230/24230	---M--	200	added ('OK')	image/png	etag:%222cc06b-5ea6-5a166604%22	http://cubroid.com/ko/assets/images/led_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/led_block.png	(from http://cubroid.com/ko/)
23:16:57	22375/22375	---M--	200	added ('OK')	image/png	etag:%222cc074-5767-5a166604%22	http://cubroid.com/ko/assets/images/proximity_sensor_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/proximity_sensor_block.png	(from http://cubroid.com/ko/)
23:17:02	25868/25868	---M--	200	added ('OK')	image/png	etag:%222cc06c-650c-5a166604%22	http://cubroid.com/ko/assets/images/light_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/light_block.png	(from http://cubroid.com/ko/)
23:17:06	22917/22917	---M--	200	added ('OK')	image/png	etag:%222cc076-5985-5a166604%22	http://cubroid.com/ko/assets/images/touch_block.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/touch_block.png	(from http://cubroid.com/ko/)
23:17:15	128439/128439	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a7083c-1f5b7-5a166604%22	http://cubroid.com/ko/main.41beeca9.js	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/main.41beeca9.js	(from http://cubroid.com/ko/)
23:17:17	16313/16313	---M-Z	200	added ('OK')	application/javascript	etag:%2264a0002-3fb9-55bcb89be6bc0%22	http://wcs.naver.net/wcslog.js	/home/boss/websites/South%20Korea%20f6s/wcs.naver.net/wcslog.js	(from http://cubroid.com/ko/)
23:17:18	6929/6929	---M--	200	added ('OK')	text/html	etag:W/%221b11-160c59d5658%22	http://www.imagoapp.co.kr/index.html	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/index-2.html	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:17:30	1003777/1003777	---M--	200	added ('OK')	image/jpeg	etag:%222cc06a-f5101-5a166604%22	http://cubroid.com/ko/assets/images/img-main4.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/img-main4.jpg	(from http://cubroid.com/ko/)
23:17:38	125384/125384	---M--	200	added ('OK')	image/jpeg	etag:W/%221e9c8-160c59d5658%22	http://www.imagoapp.co.kr/img/00_Header.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/00_Header.jpg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:17:50	122327/122327	---M--	200	added ('OK')	image/jpeg	etag:W/%221ddd7-160c59d5658%22	http://www.imagoapp.co.kr/img/01_PhotoSharing.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/01_PhotoSharing.jpg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:17:59	123810/123810	---M--	200	added ('OK')	image/jpeg	etag:W/%221e3a2-160c59d5658%22	http://www.imagoapp.co.kr/img/02_LunchMenu.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/02_LunchMenu.jpg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:18	167279/167279	---M--	200	added ('OK')	image/jpeg	etag:W/%2228d6f-160c59d5658%22	http://www.imagoapp.co.kr/img/03_LessonPlans.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/03_LessonPlans.jpg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:18	1626145/1626145	---M--	200	added ('OK')	image/png	etag:%222cc05f-18d021-5a166602%22	http://www.cubroid.com/ko/assets/images/img-09.png	/home/boss/websites/South%20Korea%20f6s/www.cubroid.com/ko/assets/images/img-09.png	(from http://cubroid.com/ko/)
23:18:19	2652/2652	---M--	200	added ('OK')	image/svg+xml	etag:W/%22a5c-160c59d5658%22	http://www.imagoapp.co.kr/img/envelope.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/envelope.svg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:19	2277/2277	---M--	200	added ('OK')	image/svg+xml	etag:W/%228e5-160c59d5658%22	http://www.imagoapp.co.kr/img/graphsheet.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/graphsheet.svg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:19	3259/3259	---M--	200	added ('OK')	image/svg+xml	etag:W/%22cbb-160c59d5658%22	http://www.imagoapp.co.kr/img/clipboard.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/clipboard.svg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:19	1954/1954	---M--	200	added ('OK')	image/svg+xml	etag:W/%227a2-160c59d5658%22	http://www.imagoapp.co.kr/img/chart.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/chart.svg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:23	149980/149980	---M--	200	added ('OK')	image/jpeg	etag:W/%22249dc-160c59d5658%22	http://www.imagoapp.co.kr/img/04_RecordKeeping.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/04_RecordKeeping.jpg	(from http://www.imagoapp.co.kr/imago_daycare.html)
23:18:33	58371/58371	---M--	200	added ('OK')	image/jpeg	etag:W/%22e403-160c59d5658%22	http://www.imagoapp.co.kr/img/03_RecieveUpdates.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/03_RecieveUpdates.jpg	(from http://www.imagoapp.co.kr/imago_parent.html)
23:18:42	139253/139253	---M--	200	added ('OK')	image/jpeg	etag:W/%2221ff5-160c59d5658%22	http://www.imagoapp.co.kr/img/01_DailyReport.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/01_DailyReport.jpg	(from http://www.imagoapp.co.kr/imago_parent.html)
23:18:47	89531/89531	---M--	200	added ('OK')	image/jpeg	etag:W/%2215dbb-160c59d5658%22	http://www.imagoapp.co.kr/img/04_SendRequests.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/04_SendRequests.jpg	(from http://www.imagoapp.co.kr/imago_parent.html)
23:18:48	42904/42904	---M--	200	added ('OK')	image/svg+xml	etag:W/%22a798-160c59d5658%22	http://www.imagoapp.co.kr/img/taskheadorange.svg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/taskheadorange.svg	(from http://www.imagoapp.co.kr/imago_academy.html)
23:18:52	204805/204805	---M--	200	added ('OK')	image/jpeg	etag:W/%2232005-160c59d5658%22	http://www.imagoapp.co.kr/img/00_Banner.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/00_Banner.jpg	(from http://www.imagoapp.co.kr/imago_parent.html)
23:18:56	52318/52318	---M--	200	added ('OK')	image/jpeg	etag:W/%22cc5e-160c59d5658%22	http://www.imagoapp.co.kr/img/03_Communication.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/03_Communication.jpg	(from http://www.imagoapp.co.kr/imago_academy.html)
23:19:02	29505/29505	---M--	200	added ('OK')	image/jpeg	etag:W/%227341-160c59d5658%22	http://www.imagoapp.co.kr/img/02_RecordKeeping.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/02_RecordKeeping.jpg	(from http://www.imagoapp.co.kr/imago_academy.html)
23:19:02	57850/57850	---M--	200	added ('OK')	image/jpeg	etag:W/%22e1fa-160c59d5658%22	http://www.imagoapp.co.kr/img/01_EasyToScaleNUse.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/01_EasyToScaleNUse.jpg	(from http://www.imagoapp.co.kr/imago_academy.html)
23:19:02	121447/121447	---M--	200	added ('OK')	image/jpeg	etag:W/%221da67-160c59d5658%22	http://www.imagoapp.co.kr/img/05_ShareWFamily.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/05_ShareWFamily.jpg	(from http://www.imagoapp.co.kr/imago_parent.html)
23:19:03	1036/1036	---M--	200	added ('OK')	application/json	etag:W/%2240c-160c59d65f8%22	http://www.imagoapp.co.kr/manifest.json	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/manifest.json	(from http://www.imagoapp.co.kr/client/user/login)
23:19:03	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:W/%2247e-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/favicon.ico	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/favicon.ico	(from http://www.imagoapp.co.kr/client/user/login)
23:19:04	3901/3901	---M--	200	added ('OK')	image/png	etag:W/%22f3d-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-57x57.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-57x57.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:04	4436/4436	---M--	200	added ('OK')	image/png	etag:W/%221154-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-60x60.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-60x60.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:05	5458/5458	---M--	200	added ('OK')	image/png	etag:W/%221552-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-72x72.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-72x72.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:06	5813/5813	---M--	200	added ('OK')	image/png	etag:W/%2216b5-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-76x76.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-76x76.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:07	41099/41099	---M--	200	added ('OK')	image/jpeg	etag:W/%22a08b-160c59d5658%22	http://www.imagoapp.co.kr/img/04_ReportCard.jpg	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/img/04_ReportCard.jpg	(from http://www.imagoapp.co.kr/imago_academy.html)
23:19:07	10692/10692	---M--	200	added ('OK')	image/png	etag:W/%2229c4-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-114x114.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-114x114.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:08	11356/11356	---M--	200	added ('OK')	image/png	etag:W/%222c5c-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-120x120.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-120x120.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:09	14693/14693	---M--	200	added ('OK')	image/png	etag:W/%223965-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-144x144.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-144x144.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:10	15697/15697	---M--	200	added ('OK')	image/png	etag:W/%223d51-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-152x152.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-152x152.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:10	2376/2376	---M--	200	added ('OK')	image/png	etag:W/%22948-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/favicon-32x32.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/favicon-32x32.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:11	19536/19536	---M--	200	added ('OK')	image/png	etag:W/%224c50-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/apple-icon-180x180.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/apple-icon-180x180.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:12	8150/8150	---M--	200	added ('OK')	image/png	etag:W/%221fd6-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/favicon-96x96.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/favicon-96x96.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:12	1247/1247	---M--	200	added ('OK')	image/png	etag:W/%224df-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/favicon-16x16.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/favicon-16x16.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:12	6464/6464	---M--	200	added ('OK')	text/css	etag:W/%221940-160c59e5ff8%22	http://www.imagoapp.co.kr/static/css/app.b305ba19.css	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/static/css/app.b305ba19.css	(from http://www.imagoapp.co.kr/client/user/login)
23:19:13	19879/19879	---M--	200	added ('OK')	image/png	etag:W/%224da7-160c59d65f8%22	http://www.imagoapp.co.kr/favicon/android-icon-192x192.png	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/favicon/android-icon-192x192.png	(from http://www.imagoapp.co.kr/client/user/login)
23:19:14	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2016%20Jan%202018%2021:19:13%20GMT	http://fonts.googleapis.com/robots.txt		(from http://www.clay-fingers.com/)
23:19:20	33391/33391	---M--	200	added ('OK')	image/gif	etag:%228844c26fc-826f-55d5b9901ea80%22	http://www.clay-fingers.com/uploads/1/1/3/5/113569667/untitled1_18_orig.gif	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/uploads/1/1/3/5/113569667/untitled1_18_orig.gif	(from http://www.clay-fingers.com/about-us.html)
23:19:40	119669/119669	---M--	200	added ('OK')	image/gif	etag:%228843035b7-1d375-55d5bb30e01c0%22	http://www.clay-fingers.com/uploads/1/1/3/5/113569667/ss_9_orig.gif	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/uploads/1/1/3/5/113569667/ss_9_orig.gif	(from http://www.clay-fingers.com/about-us.html)
23:19:45	210412/210412	---M--	200	added ('OK')	application/javascript	etag:W/%22335ec-160c59e5ff8%22	http://www.imagoapp.co.kr/static/js/vendor.18833652.js	/home/boss/websites/South%20Korea%20f6s/www.imagoapp.co.kr/static/js/vendor.18833652.js	(from http://www.imagoapp.co.kr/client/user/login)
23:19:46	1515/1515	---M--	404	error ('Not%20Found')	text/html	etag:%225a5e36f9-5eb%22	http://www.clay-fingers.com/%22/uploads/1/1/3/5/113569667/background-images/418552458.jpg%22	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/_/uploads/1/1/3/5/113569667/background-images/418552458.ed.delayed	(from http://www.clay-fingers.com/about-us.html)
23:19:47	299/299	---M--	200	added ('OK')	image/png	etag:%2257301949-12b%22	http://marketplace.editmysite.com/elements/569198776394566218-1.0.1/assets/up-arrow.png	/home/boss/websites/South%20Korea%20f6s/marketplace.editmysite.com/elements/569198776394566218-1.0.1/assets/up-arrow.png	(from http://www.clay-fingers.com/about-us.html)
23:19:47	1515/1515	---M--	404	error ('Not%20Found')	text/html	etag:%225a5e36f9-5eb%22	http://www.clay-fingers.com/%22/uploads/1/1/3/5/113569667/background-images/2048121596.gif%22	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/_/uploads/1/1/3/5/113569667/background-images/2048121596.ef.delayed	(from http://www.clay-fingers.com/contact.html)
23:19:49	51515/51515	---M--	200	added ('OK')	image/gif	etag:%228844c27f5-c93b-55d5be7910000%22	http://www.clay-fingers.com/uploads/1/1/3/5/113569667/ddd_orig.gif	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/uploads/1/1/3/5/113569667/ddd_orig.gif	(from http://www.clay-fingers.com/about-us.html)
23:19:49	7353/7353	---M-Z	200	added ('OK')	text/css	etag:W/%225a59076f-1cb9%22	http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1515784866	/home/boss/websites/South%20Korea%20f6s/cdn2.editmysite.com/css/old/slideshow/slideshow794b.css	(from http://www.clay-fingers.com/news)
23:19:50	37902/37902	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a59076f-940e%22	http://cdn2.editmysite.com/js/old/slideshow-jq.js?buildTime=1515784866	/home/boss/websites/South%20Korea%20f6s/cdn2.editmysite.com/js/old/slideshow-jq8c31.js	(from http://www.clay-fingers.com/news)
23:19:51	1515/1515	---M--	404	error ('Not%20Found')	text/html	etag:%225a5e36f9-5eb%22	http://www.clay-fingers.com/%22/uploads/1/1/3/5/113569667/background-images/1595777784.gif%22	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/_/uploads/1/1/3/5/113569667/background-images/1595777784.f3.delayed	(from http://www.clay-fingers.com/news)
23:19:55	44961/44961	---M--	200	added ('OK')	image/jpeg	etag:%2288910a4b7-afa1-562cb44296540%22	http://www.clay-fingers.com/uploads/1/1/3/5/113569667/1.jpg	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/uploads/1/1/3/5/113569667/1.jpg	(from http://www.clay-fingers.com/news)
23:19:57	8987/8987	---M--	200	added ('OK')	application/javascript	etag:%22888e2e9e6-231b-560289d34e100%22	http://www.clay-fingers.com/files/theme/custom.js	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/files/theme/custom.js	(from http://www.clay-fingers.com/news)
23:19:59	67/67	---M--	200	added ('OK')	text/plain	etag:%221a70810-43-5a17e08b%22	http://www.cubroid.com/robots.txt		(from http://cubroid.com/ko/)
23:20:02	76444/76444	---M--	200	added ('OK')	application/javascript	etag:%22888c2a0e1-12a9c-560289d34e100%22	http://www.clay-fingers.com/files/theme/plugins.js	/home/boss/websites/South%20Korea%20f6s/www.clay-fingers.com/files/theme/plugins.js	(from http://www.clay-fingers.com/news)
23:20:02	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2016%20Jan%202018%2021:20:01%20GMT	https://fonts.googleapis.com/robots.txt		(from http://cubroid.com/ko/)
23:21:37	576175/576175	---M--	200	added ('OK')	image/jpeg	etag:%222cc052-8caaf-5a1665f3%22	http://cubroid.com/ko/assets/images/img-03.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/img-03.jpg	(from http://cubroid.com/ko/about.html)
23:23:15	595951/595951	---M--	200	added ('OK')	image/jpeg	etag:%222cc050-917ef-5a1665f3%22	http://cubroid.com/ko/assets/images/img-02.jpg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/img-02.jpg	(from http://cubroid.com/ko/about.html)
23:23:39	143307/143307	---M--	200	added ('OK')	image/png	etag:%222cc062-22fcb-5a166603%22	http://cubroid.com/ko/assets/images/img-coding.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/img-coding.png	(from http://cubroid.com/ko/download.html)
23:23:49	59157/59157	---M--	200	added ('OK')	image/png	etag:%222cc064-e715-5a166603%22	http://cubroid.com/ko/assets/images/img-go.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/img-go.png	(from http://cubroid.com/ko/download.html)
23:23:50	8667/8667	---M--	200	added ('OK')	image/svg+xml	etag:%222cc044-21db-5a1665f2%22	http://cubroid.com/ko/assets/images/app-store-apple.svg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/app-store-apple.svg	(from http://cubroid.com/ko/download.html)
23:23:51	5234/5234	---M--	200	added ('OK')	image/svg+xml	etag:%222cc048-1472-5a1665f2%22	http://cubroid.com/ko/assets/images/google-play.svg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/google-play.svg	(from http://cubroid.com/ko/download.html)
23:24:12	128418/128418	---M--	200	added ('OK')	image/png	etag:%222cc061-1f5a2-5a166603%22	http://cubroid.com/ko/assets/images/img-coding-ipad.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/ko/assets/images/img-coding-ipad.png	(from http://cubroid.com/ko/download.html)
23:24:14	4377/4377	URF---	200	added ('OK%20(cached)')	image/png		http://cubroid.com/eng/images/logo.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/logo.png	(from http://cubroid.com/)
23:24:19	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222a812d-4e9f-5a545e3f%22	http://cubroid.com/eng/fonts/glyphicons-halflings-regular.eot	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/fonts/glyphicons-halflings-regular.eot	(from http://cubroid.com/eng/css/bootstrap.min.css)
23:24:22	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222a812d-4e9f-5a545e3f%22	http://cubroid.com/eng/fonts/glyphicons-halflings-regular.eot?	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/fonts/glyphicons-halflings-regulard41d.eot	(from http://cubroid.com/eng/css/bootstrap.min.css)
23:24:27	18028/18028	---MCZ	200	added ('OK')	text/plain	etag:W/%222a8131-466c-5a545e3f%22	http://cubroid.com/eng/fonts/glyphicons-halflings-regular.woff2	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/fonts/glyphicons-halflings-regular.woff2	(from http://cubroid.com/eng/css/bootstrap.min.css)
23:24:31	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%222a8130-5b80-5a545e3f%22	http://cubroid.com/eng/fonts/glyphicons-halflings-regular.woff	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/fonts/glyphicons-halflings-regular.woff	(from http://cubroid.com/eng/css/bootstrap.min.css)
23:24:39	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%222a812f-b15c-5a545e3f%22	http://cubroid.com/eng/fonts/glyphicons-halflings-regular.ttf	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/fonts/glyphicons-halflings-regular.ttf	(from http://cubroid.com/eng/css/bootstrap.min.css)
23:24:42	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%222a812e-1a8c2-5a545e3f%22	http://cubroid.com/eng/fonts/glyphicons-halflings-regular.svg	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/fonts/glyphicons-halflings-regular.svg	(from http://cubroid.com/eng/css/bootstrap.min.css)
23:24:43	3276/3276	URF---	200	added ('OK%20(cached)')	image/png		http://cubroid.com/eng/images/feature_icon1.png	/home/boss/websites/South%20Korea%20f6s/cubroid.com/eng/images/feature_icon1.png	(from http://cubroid.com/)
